#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
43,"Crush On You","Nic Hanson",25,90,"","","Crush On You",2020-05-04,02:58,85,54,23,0,58,20,0,-5,F Major,4,2024-08-25,4YkhN5nT1FkmmqbxzD8Ljh,"Nic9Music",7B,GBKPL2086811
44,"All We Know","The Chainsmokers,Phoebe Ryan",66,90,"pop, alt z, indie poptimism","Pop","All We Know",2016-09-29,03:14,66,59,10,0,30,0,10,-9,C Major,4,2024-08-25,2rizacJSyD9S1IQUxUxnsK,"Disruptor Records/Columbia",8B,USQX91602153
45,"Fireflies","Owl City",76,180,"indietronica, pop","Pop","Ocean Eyes",2009-01-01,03:48,51,66,3,0,47,0,10,-7,D#/E♭ Major,4,2024-08-25,3DamFFqW32WihKkTVlwTYQ,"Universal Records",5B,USUM70972068
46,"Cold Water (feat. Justin Bieber & MØ)","Major Lazer,Justin Bieber,MØ",74,93,"dance pop, edm, electro house, moombahton, pop, pop dance, canadian pop, danish pop, electropop","Pop, Electronic","Cold Water (feat. Justin Bieber & MØ)",2016-07-22,03:05,61,80,7,0,50,0,10,-5,F#/G♭ Minor,4,2024-09-21,6Bjtr3tPdto5nyuLYf61sN,"Third Pardee Records",11A,QMUY41600027
47,"Get Lucky - Bonus Track","Naughty Boy,Tanika",7,180,"uk contemporary r&b, ","R&B","Hotel Cabana (Deluxe Version)",2013-01-01,04:17,47,66,11,0,59,10,0,-9,F#/G♭ Minor,4,2024-09-21,1Mc67mqhEqLtdHVi8igQHp,"Virgin Records Ltd",11A,GBUM71304156
48,"Give a Little (feat. Naila)","Ash,Naila",50,93,"arab electronic, ","Electronic","Give a Little (feat. Naila)",2018-01-30,03:54,66,58,46,0,76,0,10,-8,D#/E♭ Minor,4,2024-09-21,5TjdmkuqqjkyIIVuDqyFPE,"Ash",2A,QZARB1804671
49,"All Of It All","Lukas Graham",27,100,"danish pop, scandipop","Pop","All Of It All",2022-02-18,02:58,79,56,21,0,65,10,0,-5,F#/G♭ Minor,4,2024-09-21,4NlZMh26pWn34TQ0luNEmj,"a United Records / Then We Take The World release",11A,USWB12200245
50,"Reste","GIMS,Sting",47,100,"french hip hop, pop urbaine, r&b francais, rap conscient, permanent wave, soft rock, sophisti-pop","Hip Hop, Rock, World/Traditional, Latin, Pop","Ceinture noire (Transcendance)",2019-04-25,03:51,75,54,52,0,68,0,10,-7,A#/B♭ Minor,4,2024-09-21,3ebaeB2BdCEgZmwKv7p2r5,"Columbia/B1 Recordings",3A,FR8FB1901410
51,"Surrender","Daniel Johns",20,94,"","","Aerial Love EP",2015-03-13,04:16,58,61,79,1,49,20,10,-7,C Minor,4,2024-09-21,32amQ0lTNaApjW8IgeIBpI,"Eleven: A Music Company Pty Ltd",5A,AUEL01400062
52,"Cornelia Street","Taylor Swift",72,102,"pop","Pop","Lover",2019-08-23,04:47,82,62,78,0,25,0,10,-10,C Major,4,2024-08-25,12M5uqx0ZuwkpLp5rJim1a,"Taylor Swift",8B,USUG11901479
53,"John Hughes Movie","Maisie Peters",35,94,"alt z, uk pop","Pop","John Hughes Movie",2021-02-26,03:36,45,83,3,0,14,0,20,-3,C Major,4,2024-08-25,4NzoEowcMzDs9ELjzlOvW5,"Atlantic Records UK",8B,GBAHS2100022
54,"Glow","Susan H",26,192,"","","Glow",2019-12-27,02:57,61,57,70,32,39,0,10,-10,C Minor,4,2024-08-25,03DcHsTJjJDLKuNkRW2WLi,"streamscancometrue",5A,NL65X1900021
55,"Shatterproof","Nick Schilder",8,99,"dutch pop","Pop","Shatterproof",2023-05-26,02:29,67,53,61,0,27,0,20,-9,F#/G♭ Major,4,2024-09-21,4kqgJ4s0vL1SIMWYwAVNvc,"Kontor Records",2B,NLF712303527
56,"Bloodsport '15","Raleigh Ritchie",43,92,"uk contemporary r&b","R&B","You're a Man Now, Boy (Deluxe)",2016-02-26,04:17,60,56,2,0,38,0,0,-6,F#/G♭ Minor,4,2024-09-21,2tZnaXqheBRWXnYwRFE8Ey,"Columbia",11A,GBARL1500888
57,"A Prayer","JNR WILLIAMS",33,78,"british soul","R&B","A Prayer",2019-02-15,03:24,38,64,32,0,44,20,0,-7,A#/B♭ Minor,1,2024-08-25,4SX4NUI58M3KhbalXxjwFC,"Insanity Records",3A,GBARL1900076
58,"6 foot deep","EMELINE",41,172,"alt z","Pop","6 foot deep",2020-10-23,02:51,60,67,39,0,44,20,0,-7,F#/G♭ Minor,4,2024-08-25,7L2kNNX22vQjfwfueeqrLm,"EMELINE",11A,QZNMT2070839
59,"Message in a Bottle","Livingston",54,79,"singer-songwriter pop","Pop","Message in a Bottle",2021-08-18,02:54,67,64,58,0,62,10,10,-5,B Major,4,2024-08-25,20umbRtGLy493kML1VedCq,"Elektra (NEK)",1B,USAT22104474
60,"Apartment No. 2","Kayla Rae Haywood",35,80,"alt z","Pop","Apartment No. 2",2021-09-30,03:03,66,58,8,0,37,0,10,-7,F#/G♭ Minor,4,2024-08-25,5nE4Dclj0s3wzpFr15okqG,"Ivy Adara",11A,GBKPL2162668
61,"Skin","LUME",25,85,"indie electropop","Pop","Tip of Your Thumb",2018-04-19,03:18,64,36,15,0,27,0,10,-11,B Major,4,2024-08-25,5ChAQCyNbTY7hR7EUb1AV7,"Hand 5 Records",1B,US23A1500723
62,"Us","MOVEMENT",52,180,"vapor soul","R&B","Us",2013-01-01,03:02,68,51,21,51,31,10,0,-13,B Minor,4,2024-09-21,0oGzdzQ8v91ppdUskuzOxM,"Modular",10A,AUUM71301083
63,"Lights Down Low","MAX",56,81,"singer-songwriter pop, teen pop, viral pop","Pop","Hell's Kitchen Angel",2016-04-08,03:43,62,49,6,0,59,0,10,-8,F Minor,4,2024-09-21,1sYSP7gKa5kdKIfhANfori,"DCD2 / Crush Music",4A,USQX91600306
64,"Space for Two","Mr. Probz",0,160,"pop dance","Electronic","Space for Two",2018-03-09,03:26,48,60,47,0,49,0,0,-6,E Major,4,2024-08-25,2vNyWYQtbrgOKcSG64SZMJ,"Left Lane Recordings",12B,NLB8R1800005
65,"live more & love more","Cat Burns",55,83,"uk pop","Pop","live more & love more",2023-03-31,02:38,60,65,43,0,29,0,10,-4,A Major,4,2024-08-25,1Oj4FgVngNgBTvd0a9nI2k,"Since 93",11B,GBARL2300382
66,"Back in the Water","HAEVN",5,188,"dutch pop","Pop","Eyes Closed",2018-09-14,03:10,56,44,84,0,31,0,10,-12,C Minor,4,2024-08-25,1EpMvEVHU883c7m6PzcsAj,"HAEVN Music",5A,NLP7E1800002
67,"Waves","Dean Lewis",71,157,"australian pop, pop","Pop","A Place We Knew",2019-03-22,04:00,52,73,18,0,34,0,0,-7,B Minor,4,2024-09-21,6w8pFOKn42O418qwcQElZ3,"Universal Music Australia Pty. Ltd.",10A,AUUM71600906
68,"Atlantis","Seafret",81,166,"folk-pop","Pop","Tell Me It's Real (Expanded Edition)",2016-01-29,03:49,40,48,5,0,21,0,10,-8,G#/A♭ Minor,4,2024-08-25,1Fid2jjqsHViMX6xNH70hE,"Sweet Jane Recordings",1A,GBARL1500316
69,"Orion's Belt","Sabrina Claudio",51,84,"alternative r&b, r&b","R&B","Confidently Lost",2017-03-02,03:17,53,35,86,0,54,30,0,-10,A Minor,4,2024-08-25,0RTnMChwd0ARVY3zOyNdaP,"SC Entertainment",8A,USAT21700447
70,"Oxygen","Emeli Sandé",31,86,"r&b, talent show, uk pop","R&B, Pop","Let's Say For Instance",2022-05-06,03:59,49,49,46,0,22,0,10,-6,F#/G♭ Major,4,2024-08-25,3WKOxEG2A31zdaw96U3O4A,"Chrysalis Records",2B,UKKP22100470
71,"Bed on Fire","Teddy Swims",47,160,"","","Unlearning",2021-05-21,03:48,58,55,24,0,28,10,10,-7,C Minor,4,2024-08-25,1Qbh6UdiFpmdwRwNty6ISh,"Warner Records",5A,USWB12004748
72,"Aliens Need Love Too","Phlake,Mercedes the Virus",28,108,"danish pop, scandinavian r&b, ","Pop, R&B","The Illegal Download Of Your Soul",2020-05-15,04:14,58,43,70,0,28,0,10,-6,G#/A♭ Minor,3,2024-08-25,23OQAJVJ0VqXYqveHZRUyv,"Phlake Mansion",1A,DK4YA2007802
73,"Technicolour Beat","Oh Wonder",55,130,"electropop, indie poptimism, pov: indie","Pop","Oh Wonder",2015-09-04,03:00,60,36,63,0,8,0,0,-10,F Minor,4,2024-08-25,5pLpkaIRobcvPnUmclNv6o,"Oh Wonder",4A,GB9L31400017
74,"Calm Down - Acoustic Slow + Reverb","Jonah Baker",10,85,"acoustic cover","Pop","Calm Down",2023-06-14,02:58,57,16,91,0,37,0,10,-16,A#/B♭ Major,4,2024-08-25,3sYQyYBFcDyb3UyUA7QDHR,"Tristar Records",6B,UK42F2300115
